"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"3","v2","","4_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:30",""onload\",\"body\",\"body\",\"27\","-1"
"3","v2","","4_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:30",""subject\",\"random\",\"1\",\"31\","-1"
"3","v2","","4_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:30",""order\",\"col\",\"0_1\",\"31\","-1"
"3","v2","","4_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:30",""order\",\"row\",\"1_0\",\"31\","-1"
"3","v2","","4_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:30",""events\",\"open_close\",\"1_1\",\"31\","-1"
"3","v2","","4_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:30",""mouseover\",\"b1\",\"in\",\"2530\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mouseout\",\"b0\",\"out\",\"2460\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mouseover\",\"b1\",\"in\",\"2510\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"4,23\",\"2510\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"6,23\",\"2520\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"8,23\",\"2534\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"10,23\",\"2546\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"11,23\",\"2569\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"12,23\",\"2593\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""click\",\"a1\",\"\",\"2946\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"12,21\",\"3211\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"13,18\",\"3223\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"13,15\",\"3235\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"13,12\",\"3253\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"14,6\",\"3261\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"b1\",\"14,1\",\"3271\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mouseout\",\"b1\",\"out\",\"3284\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mouseover\",\"a1\",\"in\",\"3303\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"14,47\",\"3304\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"14,44\",\"3308\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"14,41\",\"3320\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"14,39\",\"3332\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"14,36\",\"3345\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"14,34\",\"3358\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"14,33\",\"3369\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"14,32\",\"3380\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"14,30\",\"3392\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""click\",\"b1\",\"\",\"3902\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"15,30\",\"4253\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"18,30\",\"4265\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"25,29\",\"4277\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"45,27\",\"4290\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mousemove\",\"a1\",\"73,27\",\"4301\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mouseout\",\"a1\",\"out\",\"4314\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mouseover\",\"btn2\",\"Strategie 2\",\"4325\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""mouseout\",\"btn2\",\"Strategie 2\",\"4410\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""fertig\",\"fertig\",\"fertig\",\"5105\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""fertig\",\"fertig\",\"fertig\",\"9937\","-1"
"19","v2","","4_2x2_2.php","Sayid","95.91.242.26","","2014-10-06 14:11:05",""fertig\",\"erwartung\",\"92\",\"41345\","-1"
"24","v2","","4_2x2_2.php","so; Moonstar","87.161.19.60","","2014-10-06 15:28:47",""onload\",\"body\",\"body\",\"202\","-1"
"24","v2","","4_2x2_2.php","so; Moonstar","87.161.19.60","","2014-10-06 15:28:47",""subject\",\"random\",\"0\",\"204\","-1"
"24","v2","","4_2x2_2.php","so; Moonstar","87.161.19.60","","2014-10-06 15:28:47",""order\",\"col\",\"0_1\",\"204\","-1"
"24","v2","","4_2x2_2.php","so; Moonstar","87.161.19.60","","2014-10-06 15:28:47",""order\",\"row\",\"0_1\",\"204\","-1"
"24","v2","","4_2x2_2.php","so; Moonstar","87.161.19.60","","2014-10-06 15:28:47",""events\",\"open_close\",\"1_1\",\"204\","-1"
"24","v2","","4_2x2_2.php","so; Moonstar","87.161.19.60","","2014-10-06 15:28:47",""mouseover\",\"btn2\",\"Strategie 2\",\"1895\","-1"
"24","v2","","4_2x2_2.php","so; Moonstar","87.161.19.60","","2014-10-06 15:28:47",""onclick\",\"btn2\",\"Strategie 2\",\"2094\","-1"
"24","v2","","4_2x2_2.php","so; Moonstar","87.161.19.60","","2014-10-06 15:28:47",""mouseout\",\"btn2\",\"Strategie 2\",\"2236\","-1"
"24","v2","","4_2x2_2.php","so; Moonstar","87.161.19.60","","2014-10-06 15:28:47",""fertig\",\"fertig\",\"fertig\",\"2727\","-1"
"24","v2","","4_2x2_2.php","so; Moonstar","87.161.19.60","","2014-10-06 15:28:47",""submit\",\"erwartung\",\"\",\"4063\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""onload\",\"body\",\"body\",\"298\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""subject\",\"random\",\"0\",\"300\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""order\",\"col\",\"0_1\",\"300\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""order\",\"row\",\"0_1\",\"300\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""events\",\"open_close\",\"1_1\",\"300\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""mouseover\",\"btn2\",\"Strategie 2\",\"4161\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""onclick\",\"btn2\",\"Strategie 2\",\"4389\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""mouseout\",\"btn2\",\"Strategie 2\",\"4609\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""fertig\",\"fertig\",\"fertig\",\"4950\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""fertig\",\"fertig\",\"fertig\",\"11346\","-1"
"40","v2","","4_2x2_2.php","Benno","178.8.88.51","","2014-10-06 20:08:17",""fertig\",\"erwartung\",\"43\",\"13850\","-1"
"56","v2","","4_2x2_2.php","Hannaney","134.76.63.97","","2014-10-06 20:14:43",""onload\",\"body\",\"body\",\"38\","-1"
"56","v2","","4_2x2_2.php","Hannaney","134.76.63.97","","2014-10-06 20:14:43",""subject\",\"random\",\"1\",\"40\","-1"
"56","v2","","4_2x2_2.php","Hannaney","134.76.63.97","","2014-10-06 20:14:43",""order\",\"col\",\"0_1\",\"40\","-1"
"56","v2","","4_2x2_2.php","Hannaney","134.76.63.97","","2014-10-06 20:14:43",""order\",\"row\",\"1_0\",\"40\","-1"
"56","v2","","4_2x2_2.php","Hannaney","134.76.63.97","","2014-10-06 20:14:43",""events\",\"open_close\",\"1_1\",\"40\","-1"
"56","v2","","4_2x2_2.php","Hannaney","134.76.63.97","","2014-10-06 20:14:43",""mouseover\",\"btn2\",\"Strategie 2\",\"636\","-1"
"56","v2","","4_2x2_2.php","Hannaney","134.76.63.97","","2014-10-06 20:14:43",""onclick\",\"btn2\",\"Strategie 1\",\"3020\","-1"
"56","v2","","4_2x2_2.php","Hannaney","134.76.63.97","","2014-10-06 20:14:43",""mouseout\",\"btn2\",\"Strategie 2\",\"3304\","-1"
"56","v2","","4_2x2_2.php","Hannaney","134.76.63.97","","2014-10-06 20:14:43",""fertig\",\"fertig\",\"fertig\",\"4967\","-1"
"56","v2","","4_2x2_2.php","Hannaney","134.76.63.97","","2014-10-06 20:14:43",""submit\",\"erwartung\",\"50\",\"6906\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""onload\",\"body\",\"body\",\"80\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""subject\",\"random\",\"0\",\"86\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""order\",\"col\",\"0_1\",\"87\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""order\",\"row\",\"0_1\",\"87\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""events\",\"open_close\",\"1_1\",\"87\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"b0\",\"in\",\"2308\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"96,40\",\"2309\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"96,20\",\"2319\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"97,5\",\"2329\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"b0\",\"out\",\"2342\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"a1\",\"in\",\"2401\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"8,1\",\"2401\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"8,1\",\"2402\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"a1\",\"out\",\"2419\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"btn1\",\"Strategie 1\",\"2520\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"btn1\",\"Strategie 1\",\"2544\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"b1\",\"in\",\"2734\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b1\",\"90,2\",\"2735\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b1\",\"90,2\",\"2737\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"b1\",\"out\",\"2752\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"a1\",\"in\",\"2776\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"49,40\",\"2776\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"34,32\",\"2784\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"21,28\",\"2801\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"a1\",\"out\",\"2818\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"a0\",\"in\",\"2864\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"94,30\",\"2865\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"94,30\",\"2869\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"87,33\",\"2884\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"78,36\",\"2900\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"75,37\",\"2917\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"70,37\",\"2934\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"69,37\",\"2951\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"69,36\",\"3076\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"70,38\",\"3124\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"72,42\",\"3140\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"74,49\",\"3160\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"a0\",\"out\",\"3173\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"b0\",\"in\",\"3173\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"76,2\",\"3173\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"78,10\",\"3184\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"79,15\",\"3196\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"80,20\",\"3208\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"80,25\",\"3220\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,29\",\"3233\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,34\",\"3251\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,41\",\"3268\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,43\",\"3284\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,46\",\"3301\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,49\",\"3318\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,50\",\"3338\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,49\",\"3407\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,48\",\"3423\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,46\",\"3433\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"80,43\",\"3444\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"79,32\",\"3456\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"78,15\",\"3468\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"b0\",\"out\",\"3484\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"a0\",\"in\",\"3484\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"76,37\",\"3485\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"76,6\",\"3502\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"a0\",\"out\",\"3517\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"a0\",\"in\",\"3720\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"76,2\",\"3720\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"76,18\",\"3730\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"76,35\",\"3740\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"76,50\",\"3753\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"a0\",\"out\",\"3768\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"b0\",\"in\",\"3768\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"76,5\",\"3769\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"76,12\",\"3788\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"75,22\",\"3801\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"75,28\",\"3818\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"74,33\",\"3834\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"72,45\",\"3852\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"71,48\",\"3868\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"71,47\",\"3931\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"71,44\",\"3943\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"71,40\",\"3956\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"72,34\",\"3967\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"75,27\",\"3980\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"77,19\",\"3991\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b0\",\"81,11\",\"4003\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"b0\",\"out\",\"4018\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"a0\",\"in\",\"4034\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a0\",\"96,44\",\"4034\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"a0\",\"out\",\"4055\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"a1\",\"in\",\"4182\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"90,3\",\"4182\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"99,13\",\"4182\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"a1\",\"out\",\"4198\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"a1\",\"in\",\"4787\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"100,43\",\"4787\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"100,43\",\"4790\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"89,43\",\"4801\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"79,39\",\"4818\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"72,34\",\"4834\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"64,27\",\"4851\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"62,25\",\"4868\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"62,23\",\"4884\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"62,22\",\"4901\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"63,22\",\"4918\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"65,22\",\"4934\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"67,22\",\"4951\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"71,21\",\"4968\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"73,21\",\"4984\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"75,21\",\"5001\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""click\",\"a1\",\"\",\"5358\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"75,21\",\"5360\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"75,25\",\"5416\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"a1\",\"70,38\",\"5429\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseout\",\"a1\",\"out\",\"5440\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mouseover\",\"b1\",\"in\",\"5441\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b1\",\"64,0\",\"5441\","-1"
"75","v2","","4_2x2_2.php","Pauline","90.153.37.5","","2014-10-06 20:31:58",""mousemove\",\"b1\",\"54,26\",\"5457\","-1"
