"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"a1\",\"in\",\"4765\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"97,49\",\"4765\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"94,49\",\"4771\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"92,49\",\"4778\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"89,49\",\"4787\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"86,49\",\"4794\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"82,49\",\"4803\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"78,49\",\"4811\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"74,49\",\"4819\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"68,49\",\"4827\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"61,47\",\"4834\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"57,47\",\"4843\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"53,47\",\"4850\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"48,47\",\"4858\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"44,47\",\"4866\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"42,47\",\"4874\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"40,47\",\"4882\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"38,47\",\"4890\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"35,47\",\"4898\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"33,47\",\"4906\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"32,47\",\"4914\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"30,47\",\"4922\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"27,47\",\"4930\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"24,47\",\"4938\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"21,47\",\"4946\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"16,46\",\"4956\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"14,46\",\"4962\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"10,46\",\"4975\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"8,46\",\"4978\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"6,46\",\"4986\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"5,46\",\"4994\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"3,46\",\"5002\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a1\",\"1,46\",\"5011\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"a1\",\"out\",\"5019\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"a0\",\"in\",\"5063\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"98,43\",\"5063\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"97,43\",\"5067\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"95,43\",\"5086\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"94,43\",\"5099\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"93,43\",\"5107\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"92,43\",\"5116\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"90,43\",\"5132\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"89,43\",\"5139\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"88,42\",\"5147\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"87,42\",\"5162\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"86,42\",\"5179\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"85,42\",\"5202\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"84,42\",\"5251\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"83,42\",\"5266\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"81,40\",\"5274\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"80,40\",\"5282\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"77,39\",\"5290\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"76,38\",\"5298\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"75,38\",\"5306\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"73,37\",\"5314\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"72,36\",\"5954\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"71,36\",\"5974\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,36\",\"5977\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"69,36\",\"5985\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"68,36\",\"6033\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"67,35\",\"6049\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"66,35\",\"6057\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"65,34\",\"6073\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"64,34\",\"6081\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"63,34\",\"6121\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"62,34\",\"6145\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"61,33\",\"6161\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"59,33\",\"6165\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"59,32\",\"6170\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"58,32\",\"6186\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"57,31\",\"6193\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"56,31\",\"6210\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"56,30\",\"6241\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"55,30\",\"6273\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"54,30\",\"6282\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"53,29\",\"6297\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"51,27\",\"6313\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"50,27\",\"6337\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"48,27\",\"6378\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"48,26\",\"6385\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"47,26\",\"6401\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"45,26\",\"6417\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"44,26\",\"6593\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"43,26\",\"6601\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"41,26\",\"6610\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"40,26\",\"6625\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"39,26\",\"6641\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"38,26\",\"6665\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"37,26\",\"7004\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"35,26\",\"7009\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"35,27\",\"7017\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"35,30\",\"7025\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"35,32\",\"7033\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"35,35\",\"7041\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"35,37\",\"7049\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"35,38\",\"7057\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"35,40\",\"7065\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"35,42\",\"7073\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"35,45\",\"7081\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"36,46\",\"7089\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"37,48\",\"7097\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"a0\",\"out\",\"7106\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"a0\",\"in\",\"7274\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"42,48\",\"7275\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"46,43\",\"7290\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"48,40\",\"7298\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"51,37\",\"7305\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"53,36\",\"7313\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"55,35\",\"7322\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"56,34\",\"7330\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"57,33\",\"7337\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"57,32\",\"7353\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"58,32\",\"7369\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"59,32\",\"7385\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"61,30\",\"7393\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"62,29\",\"7417\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"63,28\",\"7433\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"64,28\",\"7465\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"64,27\",\"7489\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"66,27\",\"7953\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"67,27\",\"7961\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"69,27\",\"8226\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,28\",\"8241\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,29\",\"8266\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,30\",\"8282\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,32\",\"8289\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,33\",\"8313\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,35\",\"8356\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,36\",\"8369\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,37\",\"8385\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,38\",\"8393\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,39\",\"8418\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,40\",\"8425\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,41\",\"8433\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,42\",\"8450\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,46\",\"8513\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"70,47\",\"8515\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"69,48\",\"8529\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"69,49\",\"8537\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"a0\",\"69,50\",\"8545\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"a0\",\"out\",\"8554\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"b0\",\"in\",\"8603\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"69,1\",\"8604\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"69,8\",\"8672\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"69,10\",\"8697\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"69,11\",\"8745\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"69,12\",\"8769\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"74,15\",\"8868\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"77,16\",\"8873\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"79,17\",\"8889\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"82,17\",\"8897\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"83,17\",\"8905\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"86,17\",\"8913\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"89,18\",\"8922\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"91,18\",\"8929\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"95,18\",\"8937\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b0\",\"98,18\",\"8945\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseout\",\"b0\",\"out\",\"8954\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mouseover\",\"b1\",\"in\",\"8970\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"0,18\",\"8973\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"3,18\",\"8989\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"6,18\",\"8994\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"7,18\",\"9001\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"8,18\",\"9010\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"9,18\",\"9017\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"11,18\",\"9028\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"13,18\",\"9034\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"14,18\",\"9041\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"16,18\",\"9049\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"17,18\",\"9058\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"19,18\",\"9073\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"20,18\",\"9090\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"22,18\",\"9105\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"23,18\",\"9129\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"25,18\",\"9161\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"26,18\",\"9233\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"28,20\",\"9249\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"29,20\",\"9265\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"31,20\",\"9289\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"32,20\",\"9297\","-1"
"465","v2","","2_5x5_2.php","ElephantsLady","79.228.89.84","","2014-10-07 15:36:17",""mousemove\",\"b1\",\"33,20\",\"9305\","-1"
