"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""onload\",\"body\",\"body\",\"85\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""subject\",\"random\",\"0\",\"93\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""order\",\"col\",\"0_1_2_3_4\",\"93\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""order\",\"row\",\"0_1_2_3_4\",\"93\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""events\",\"open_close\",\"1_1\",\"93\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mouseover\",\"btn4\",\"Strategie 4\",\"537\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mouseout\",\"btn4\",\"Strategie 4\",\"541\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mouseover\",\"d4\",\"in\",\"549\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"41,41\",\"3803\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"40,41\",\"3805\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"38,41\",\"3807\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"37,41\",\"3809\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"35,41\",\"3811\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"34,41\",\"3813\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"33,41\",\"3814\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"32,41\",\"3815\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"31,41\",\"3817\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"30,41\",\"3818\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"29,41\",\"3819\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"28,41\",\"3819\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"27,41\",\"3821\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"26,41\",\"3822\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"24,41\",\"3824\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"23,41\",\"3826\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"22,41\",\"3826\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"21,41\",\"3828\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"20,41\",\"3829\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"19,41\",\"3831\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"18,41\",\"3832\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"17,41\",\"3833\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"16,41\",\"3834\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"15,41\",\"3835\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"14,41\",\"3837\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"13,41\",\"3838\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"12,41\",\"3839\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"11,41\",\"3839\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"10,41\",\"3841\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"9,41\",\"3842\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"8,41\",\"3844\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"6,41\",\"3846\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"5,41\",\"3848\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"4,41\",\"3849\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"3,41\",\"3849\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"2,41\",\"3852\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"1,41\",\"3852\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b3\",\"0,41\",\"3853\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mouseout\",\"b3\",\"out\",\"3856\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mouseover\",\"b2\",\"in\",\"3867\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"99,41\",\"3868\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"96,41\",\"3869\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"94,41\",\"3872\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"93,41\",\"3874\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"89,41\",\"3883\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"88,41\",\"3884\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"87,41\",\"3886\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"86,41\",\"3889\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"85,41\",\"3890\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"84,41\",\"3894\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"83,41\",\"3895\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"82,41\",\"3898\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"81,41\",\"3900\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"80,41\",\"3902\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"79,41\",\"3907\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"78,41\",\"3910\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"77,41\",\"3916\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"76,41\",\"3920\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"76,40\",\"3922\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"75,40\",\"3927\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"74,40\",\"3938\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"73,40\",\"3947\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""click\",\"b2\",\"\",\"4145\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"73,39\",\"4170\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,38\",\"4175\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,37\",\"4179\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,36\",\"4182\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,35\",\"4183\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,34\",\"4186\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,33\",\"4189\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,32\",\"4190\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,31\",\"4193\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,30\",\"4196\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,29\",\"4199\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,28\",\"4201\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,27\",\"4203\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,26\",\"4205\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,25\",\"4207\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,24\",\"4210\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,23\",\"4212\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,22\",\"4215\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,21\",\"4217\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,20\",\"4219\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,19\",\"4222\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,18\",\"4223\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,17\",\"4226\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,16\",\"4228\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,15\",\"4231\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,14\",\"4232\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,13\",\"4235\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,12\",\"4238\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,11\",\"4239\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,10\",\"4242\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,9\",\"4245\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,8\",\"4247\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,7\",\"4249\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,6\",\"4251\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,5\",\"4255\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"72,4\",\"4256\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"73,4\",\"4257\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"73,3\",\"4259\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"73,2\",\"4264\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"73,1\",\"4265\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"b2\",\"73,0\",\"4266\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mouseout\",\"b2\",\"out\",\"4270\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mouseover\",\"a2\",\"in\",\"4289\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"75,49\",\"4289\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"75,48\",\"4292\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"75,46\",\"4300\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"76,46\",\"4303\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"76,45\",\"4303\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"76,44\",\"4307\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"76,43\",\"4313\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"76,42\",\"4315\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"76,41\",\"4320\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"77,40\",\"4328\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"77,39\",\"4331\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"77,38\",\"4341\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"77,37\",\"4361\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""click\",\"a2\",\"\",\"4553\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"78,37\",\"4561\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"78,36\",\"4563\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"79,36\",\"4565\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"80,36\",\"4569\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"81,36\",\"4571\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"81,35\",\"4573\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"82,35\",\"4574\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"85,35\",\"4583\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"86,35\",\"4584\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"87,35\",\"4586\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"88,35\",\"4587\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"89,35\",\"4589\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"90,35\",\"4591\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"91,35\",\"4593\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"92,35\",\"4595\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"93,35\",\"4597\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"94,35\",\"4599\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"95,35\",\"4600\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"96,35\",\"4601\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"97,35\",\"4603\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"98,35\",\"4604\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a2\",\"99,35\",\"4606\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mouseout\",\"a2\",\"out\",\"4608\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mouseover\",\"a3\",\"in\",\"4616\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"0,35\",\"4616\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"1,35\",\"4616\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"2,35\",\"4617\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"3,35\",\"4618\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"4,35\",\"4619\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"5,35\",\"4620\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"7,35\",\"4622\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"9,35\",\"4624\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"17,35\",\"4634\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"18,35\",\"4635\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"19,35\",\"4636\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"20,35\",\"4636\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"21,35\",\"4637\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"22,35\",\"4638\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"23,35\",\"4639\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"24,35\",\"4640\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"25,35\",\"4641\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"26,35\",\"4642\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"27,35\",\"4644\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"28,35\",\"4644\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"29,35\",\"4645\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"31,35\",\"4647\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"33,35\",\"4649\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"34,35\",\"4650\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"35,35\",\"4652\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"36,35\",\"4653\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"38,35\",\"4654\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"39,35\",\"4656\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"40,36\",\"4657\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"41,36\",\"4658\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"42,36\",\"4659\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"43,36\",\"4661\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"44,36\",\"4662\","-1"
"15","v2","","4_5x5_2.php","Airvernel","91.65.180.138","","2014-10-06 13:18:33",""mousemove\",\"a3\",\"46,36\",\"4663\","-1"
