"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseover\",\"b1\",\"in\",\"622\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"37,1\",\"623\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"34,2\",\"630\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"28,3\",\"638\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"23,5\",\"646\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"19,5\",\"654\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"14,6\",\"662\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"11,7\",\"670\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"8,7\",\"678\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"5,8\",\"686\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"2,9\",\"694\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b1\",\"0,9\",\"702\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseout\",\"b1\",\"out\",\"710\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseover\",\"b0\",\"in\",\"734\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"98,10\",\"735\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"96,10\",\"742\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"95,11\",\"750\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"94,11\",\"758\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"92,11\",\"766\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"91,12\",\"774\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"89,12\",\"782\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"87,12\",\"790\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"85,12\",\"798\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"84,12\",\"806\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"82,13\",\"814\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"81,14\",\"822\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"80,14\",\"830\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"79,14\",\"839\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"78,15\",\"846\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""click\",\"b0\",\"\",\"983\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"78,14\",\"1023\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"79,11\",\"1030\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"80,9\",\"1038\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"82,5\",\"1046\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b0\",\"82,3\",\"1054\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseout\",\"b0\",\"out\",\"1062\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseover\",\"a0\",\"in\",\"1086\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"83,48\",\"1087\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"83,47\",\"1096\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"83,45\",\"1102\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"83,44\",\"1110\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"83,42\",\"1118\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"83,40\",\"1134\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"83,39\",\"1150\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""click\",\"a0\",\"\",\"1295\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"84,39\",\"1311\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"88,38\",\"1318\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"94,37\",\"1326\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a0\",\"99,37\",\"1334\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseout\",\"a0\",\"out\",\"1342\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseover\",\"a1\",\"in\",\"1343\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"2,35\",\"1343\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"10,35\",\"1351\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"17,35\",\"1358\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"24,35\",\"1366\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"29,35\",\"1374\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"36,35\",\"1382\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"40,35\",\"1390\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"46,35\",\"1399\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"49,35\",\"1406\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"51,35\",\"1415\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"53,35\",\"1422\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""click\",\"a1\",\"\",\"1583\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"54,35\",\"1614\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"56,35\",\"1630\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"60,35\",\"1638\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"65,35\",\"1646\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"69,35\",\"1655\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"77,36\",\"1662\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a1\",\"88,39\",\"1670\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseout\",\"a1\",\"out\",\"1678\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseover\",\"a2\",\"in\",\"1686\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"a2\",\"31,48\",\"1687\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseout\",\"a2\",\"out\",\"1699\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseover\",\"b2\",\"in\",\"1702\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b2\",\"90,4\",\"1703\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseout\",\"b2\",\"out\",\"1710\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseover\",\"b3\",\"in\",\"1711\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b3\",\"6,8\",\"1711\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b3\",\"33,14\",\"1718\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b3\",\"53,20\",\"1726\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b3\",\"68,22\",\"1734\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b3\",\"78,26\",\"1742\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b3\",\"89,28\",\"1750\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mousemove\",\"b3\",\"98,30\",\"1758\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseout\",\"b3\",\"out\",\"1766\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseover\",\"btn2\",\"Strategie 2\",\"1896\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""onclick\",\"btn2\",\"Strategie 2\",\"2031\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""mouseout\",\"btn2\",\"Strategie 2\",\"2318\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""fertig\",\"fertig\",\"fertig\",\"2575\","-1"
"292","v2","","4_4x4_2.php","Apollo","77.176.85.176","","2014-10-06 23:37:33",""submit\",\"erwartung\",\"\",\"3361\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""onload\",\"body\",\"body\",\"38\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""subject\",\"random\",\"1\",\"48\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""order\",\"col\",\"0_1_2_3\",\"55\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""order\",\"row\",\"1_0_2_3\",\"55\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""events\",\"open_close\",\"1_1\",\"55\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""mouseover\",\"btn2\",\"Strategie 2\",\"2483\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""mouseout\",\"btn2\",\"Strategie 2\",\"3557\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""mouseover\",\"btn1\",\"Strategie 1\",\"3993\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""mouseout\",\"btn1\",\"Strategie 1\",\"5189\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""mouseover\",\"btn1\",\"Strategie 1\",\"6672\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""onclick\",\"btn1\",\"Strategie 2\",\"7156\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""mouseout\",\"btn1\",\"Strategie 1\",\"7332\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""fertig\",\"fertig\",\"fertig\",\"7741\","-1"
"313","v2","","4_4x4_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:14:24",""submit\",\"erwartung\",\"24\",\"10084\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""onload\",\"body\",\"body\",\"79\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""subject\",\"random\",\"0\",\"85\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""order\",\"col\",\"0_1_2_3\",\"85\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""order\",\"row\",\"0_1_2_3\",\"85\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""events\",\"open_close\",\"1_1\",\"85\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseover\",\"btn3\",\"Strategie 3\",\"622\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseout\",\"btn3\",\"Strategie 3\",\"646\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseover\",\"c3\",\"in\",\"647\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"c3\",\"97,14\",\"650\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"c3\",\"81,7\",\"661\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"c3\",\"67,2\",\"662\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseout\",\"c3\",\"out\",\"669\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseover\",\"b3\",\"in\",\"693\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b3\",\"24,47\",\"694\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b3\",\"14,45\",\"701\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b3\",\"4,44\",\"709\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseout\",\"b3\",\"out\",\"717\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseover\",\"b2\",\"in\",\"725\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"92,39\",\"727\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"85,37\",\"733\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"78,36\",\"741\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"73,35\",\"749\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"71,34\",\"757\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"69,33\",\"765\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"67,32\",\"814\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"63,31\",\"822\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"60,30\",\"830\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"57,29\",\"838\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"52,28\",\"846\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"49,25\",\"854\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"46,24\",\"862\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"42,23\",\"870\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"38,21\",\"878\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"32,18\",\"886\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"28,16\",\"894\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"21,14\",\"902\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"15,12\",\"910\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"10,9\",\"918\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"6,8\",\"926\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b2\",\"0,5\",\"934\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseout\",\"b2\",\"out\",\"942\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseover\",\"b1\",\"in\",\"950\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b1\",\"98,3\",\"952\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b1\",\"93,1\",\"963\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"b1\",\"90,0\",\"966\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseout\",\"b1\",\"out\",\"974\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mouseover\",\"a1\",\"in\",\"1022\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"79,49\",\"1023\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"78,49\",\"1029\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"77,48\",\"1045\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"76,48\",\"1053\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"75,48\",\"1061\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"73,47\",\"1077\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"71,46\",\"1111\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"71,45\",\"1122\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"67,43\",\"1144\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"66,43\",\"1149\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"63,42\",\"1157\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"61,42\",\"1165\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"59,41\",\"1174\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"57,40\",\"1181\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"54,39\",\"1189\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"51,39\",\"1197\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"48,37\",\"1205\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"47,37\",\"1213\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"47,36\",\"1221\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"46,36\",\"1230\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"45,35\",\"1238\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"44,35\",\"1262\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"43,35\",\"1270\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"41,34\",\"1286\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"39,34\",\"1294\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"37,33\",\"1302\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"36,33\",\"1310\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"34,33\",\"1318\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"31,32\",\"1326\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"30,32\",\"1334\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"28,32\",\"1342\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"26,31\",\"1350\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"25,30\",\"1366\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"23,30\",\"1374\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"22,30\",\"1390\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"21,30\",\"1398\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"20,30\",\"1406\","-1"
"329","v2","","4_4x4_2.php","pb263","82.82.194.225","","2014-10-07 07:51:14",""mousemove\",\"a1\",\"18,30\",\"1414\","-1"
