"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""onload\",\"body\",\"body\",\"33\","-1"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""subject\",\"random\",\"1\",\"37\","-1"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""order\",\"col\",\"0_1\",\"37\","-1"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""order\",\"row\",\"1_0\",\"37\","-1"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""events\",\"open_close\",\"1_1\",\"37\","-1"
"2","v2","","3_2x2_2.php","Airvernel","91.65.180.138","","2014-10-06 13:15:10",""mouseover\",\"b1\",\"in\",\"3419\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"a0\",\"97,43\",\"1577\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"a0\",\"96,44\",\"1585\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"a0\",\"93,45\",\"1593\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"a0\",\"92,45\",\"1601\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"a0\",\"91,46\",\"1609\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"a0\",\"90,47\",\"1617\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"a0\",\"89,48\",\"1625\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"a0\",\"87,49\",\"1633\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"a0\",\"86,49\",\"1641\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mouseout\",\"a0\",\"out\",\"1650\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mouseover\",\"b0\",\"in\",\"1682\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"79,1\",\"1682\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"77,3\",\"1689\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"75,5\",\"1697\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"74,8\",\"1705\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"72,9\",\"1713\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"71,11\",\"1721\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"70,14\",\"1729\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"70,15\",\"1737\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"69,16\",\"1746\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"68,17\",\"1753\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"68,18\",\"1769\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"67,19\",\"1785\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"67,20\",\"1801\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""click\",\"a0\",\"\",\"1890\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"69,20\",\"1945\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"73,19\",\"1953\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"80,17\",\"1961\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"87,16\",\"1969\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b0\",\"94,14\",\"1977\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mouseout\",\"b0\",\"out\",\"1986\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mouseover\",\"b1\",\"in\",\"2018\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"4,12\",\"2018\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"15,12\",\"2028\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"26,12\",\"2033\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"37,13\",\"2041\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"46,13\",\"2049\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"54,14\",\"2057\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"63,15\",\"2066\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"70,16\",\"2073\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"79,17\",\"2081\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"87,19\",\"2089\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mousemove\",\"b1\",\"97,21\",\"2097\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mouseout\",\"b1\",\"out\",\"2105\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mouseover\",\"btn1\",\"Strategie 1\",\"2130\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mouseout\",\"btn1\",\"Strategie 1\",\"2706\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mouseover\",\"btn2\",\"Strategie 2\",\"2881\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""onclick\",\"btn2\",\"Strategie 1\",\"3075\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""mouseout\",\"btn2\",\"Strategie 2\",\"3258\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""fertig\",\"fertig\",\"fertig\",\"3540\","-1"
"283","v2","","3_2x2_2.php","Apollo","77.176.85.176","","2014-10-06 23:36:34",""submit\",\"erwartung\",\"\",\"4491\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""onload\",\"body\",\"body\",\"128\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""subject\",\"random\",\"0\",\"138\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""order\",\"col\",\"0_1\",\"138\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""order\",\"row\",\"0_1\",\"138\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""events\",\"open_close\",\"1_1\",\"138\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mouseover\",\"b1\",\"in\",\"3851\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"b1\",\"2,50\",\"3864\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mouseout\",\"b1\",\"out\",\"3872\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mouseover\",\"b1\",\"in\",\"4240\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"b1\",\"9,23\",\"4241\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"b1\",\"17,22\",\"4252\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"b1\",\"22,21\",\"4263\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"b1\",\"24,21\",\"4276\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"b1\",\"25,21\",\"4288\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"b1\",\"25,21\",\"4301\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""click\",\"b1\",\"\",\"4583\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"b1\",\"17,17\",\"4728\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"b1\",\"7,11\",\"4741\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mouseout\",\"b1\",\"out\",\"4754\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mouseover\",\"a0\",\"in\",\"4791\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"96,33\",\"4792\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"88,29\",\"4804\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"82,26\",\"4816\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"78,24\",\"4827\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"76,23\",\"4838\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"74,23\",\"4852\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"74,23\",\"4864\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"73,23\",\"4875\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"73,23\",\"4888\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"72,23\",\"4942\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"72,23\",\"4950\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"71,23\",\"4961\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""click\",\"a0\",\"\",\"5124\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"72,23\",\"5340\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"76,24\",\"5352\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"81,26\",\"5365\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"87,27\",\"5381\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a0\",\"94,28\",\"5392\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mouseout\",\"a0\",\"out\",\"5405\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mouseover\",\"a1\",\"in\",\"5441\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a1\",\"13,35\",\"5441\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a1\",\"40,37\",\"5460\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mousemove\",\"a1\",\"71,39\",\"5463\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""mouseout\",\"a1\",\"out\",\"5474\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""fertig\",\"fertig\",\"fertig\",\"6258\","-1"
"299","v2","","3_2x2_2.php","Iwan","178.25.107.236","","2014-10-06 23:46:48",""submit\",\"erwartung\",\"146\",\"15800\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""onload\",\"body\",\"body\",\"129\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""subject\",\"random\",\"0\",\"139\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""order\",\"col\",\"0_1\",\"139\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""order\",\"row\",\"0_1\",\"139\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""events\",\"open_close\",\"1_1\",\"139\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mouseover\",\"a1\",\"in\",\"4154\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"62,0\",\"4155\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"64,2\",\"4165\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"66,3\",\"4175\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"69,5\",\"4188\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"71,5\",\"4199\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"73,6\",\"4211\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"76,8\",\"4222\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"79,8\",\"4235\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"82,10\",\"4247\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"86,11\",\"4264\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"89,12\",\"4276\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"92,12\",\"4288\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"93,12\",\"4299\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"94,12\",\"4540\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mousemove\",\"a1\",\"96,12\",\"4555\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mouseout\",\"a1\",\"out\",\"4568\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mouseover\",\"btn1\",\"Strategie 1\",\"4947\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mouseout\",\"btn1\",\"Strategie 1\",\"5776\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mouseover\",\"btn2\",\"Strategie 2\",\"5861\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""onclick\",\"btn2\",\"Strategie 2\",\"6953\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""mouseout\",\"btn2\",\"Strategie 2\",\"8555\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""fertig\",\"fertig\",\"fertig\",\"9140\","-1"
"303","v2","","3_2x2_2.php","__test; Apfelsine","79.247.246.103","","2014-10-07 01:11:16",""fertig\",\"erwartung\",\"57\",\"19028\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""onload\",\"body\",\"body\",\"28\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""subject\",\"random\",\"1\",\"32\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""order\",\"col\",\"0_1\",\"32\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""order\",\"row\",\"1_0\",\"32\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""events\",\"open_close\",\"1_1\",\"32\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mouseover\",\"b1\",\"in\",\"1437\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"61,49\",\"1437\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"59,47\",\"1443\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"57,47\",\"1451\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"55,45\",\"1459\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"53,43\",\"1467\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"51,42\",\"1475\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"48,39\",\"1483\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"46,38\",\"1491\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"42,36\",\"1499\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"40,36\",\"1507\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"37,34\",\"1516\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"35,33\",\"1523\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"32,32\",\"1531\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"30,32\",\"1539\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"30,31\",\"1547\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"29,31\",\"1555\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"28,30\",\"1563\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"27,29\",\"1587\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"25,29\",\"1595\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"24,28\",\"1603\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"22,27\",\"1611\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"20,26\",\"1619\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"19,26\",\"1627\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"16,24\",\"1635\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"14,23\",\"1643\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"13,22\",\"1651\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"9,19\",\"1659\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"7,18\",\"1667\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"6,17\",\"1675\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"6,16\",\"1683\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"6,15\",\"1691\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,15\",\"1699\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,14\",\"1707\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,12\",\"1715\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,11\",\"1731\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,10\",\"1739\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,9\",\"1755\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,7\",\"1771\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,6\",\"1787\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,5\",\"1795\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,4\",\"1803\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"5,3\",\"1811\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"7,2\",\"1819\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"7,1\",\"1827\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"b1\",\"8,0\",\"1835\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mouseout\",\"b1\",\"out\",\"1843\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mouseover\",\"a1\",\"in\",\"1948\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"a1\",\"12,49\",\"1948\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"a1\",\"13,46\",\"1955\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"a1\",\"15,45\",\"1963\","-1"
"320","v2","","3_2x2_2.php","pb263","82.82.194.225","","2014-10-07 07:47:51",""mousemove\",\"a1\",\"17,44\",\"1971\","-1"
