"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"68,39\",\"5885\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"69,40\",\"5887\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"69,41\",\"5888\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"71,42\",\"5890\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"72,43\",\"5892\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"72,44\",\"5893\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"73,44\",\"5894\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"73,45\",\"5895\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"74,45\",\"5896\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"75,46\",\"5897\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"77,48\",\"5899\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"78,48\",\"5900\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"a2\",\"78,49\",\"5901\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseout\",\"a2\",\"out\",\"5902\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseover\",\"b3\",\"in\",\"5930\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b3\",\"5,29\",\"5931\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b3\",\"9,34\",\"5933\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b3\",\"11,37\",\"5935\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseout\",\"b3\",\"out\",\"5946\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseover\",\"c3\",\"in\",\"5949\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"30,2\",\"5949\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"31,2\",\"5950\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"32,4\",\"5950\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"45,17\",\"5961\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"46,19\",\"5962\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"48,21\",\"5964\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"49,21\",\"5965\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"50,23\",\"5966\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"51,23\",\"5967\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"52,24\",\"5968\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"52,25\",\"5969\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"53,26\",\"5970\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"54,26\",\"5971\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"55,27\",\"5972\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"56,28\",\"5973\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"57,29\",\"5974\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"58,30\",\"5975\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"59,30\",\"5976\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"59,31\",\"5977\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"60,31\",\"5978\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"60,32\",\"5979\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"61,32\",\"5980\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"62,32\",\"5981\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"63,33\",\"5982\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"63,34\",\"5983\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"64,34\",\"5984\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"65,35\",\"5985\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"66,36\",\"5989\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"66,37\",\"5989\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"67,37\",\"5990\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"68,37\",\"5991\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"68,38\",\"5992\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"69,38\",\"5994\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"69,39\",\"5995\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"70,39\",\"5996\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"71,40\",\"5999\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"71,41\",\"6000\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"72,41\",\"6001\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"72,42\",\"6004\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"73,42\",\"6005\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"73,43\",\"6009\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"74,43\",\"6010\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"74,44\",\"6011\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"75,44\",\"6014\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"75,45\",\"6016\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"75,46\",\"6022\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"75,47\",\"6026\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"75,48\",\"6029\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"76,48\",\"6031\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"76,49\",\"6034\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseout\",\"c3\",\"out\",\"6037\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseover\",\"d3\",\"in\",\"6079\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"76,3\",\"6080\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"76,4\",\"6081\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"76,5\",\"6085\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"76,6\",\"6090\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"76,7\",\"6103\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"76,6\",\"6292\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"76,5\",\"6302\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"76,4\",\"6317\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""click\",\"d3\",\"\",\"6321\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"76,3\",\"6337\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"75,3\",\"6414\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"74,3\",\"6418\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"73,2\",\"6425\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"72,2\",\"6428\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"71,2\",\"6430\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"70,2\",\"6434\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"69,2\",\"6438\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"68,2\",\"6443\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"67,2\",\"6445\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"66,1\",\"6449\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"65,1\",\"6454\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"64,1\",\"6455\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"63,1\",\"6459\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"62,1\",\"6464\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"62,0\",\"6466\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"61,0\",\"6468\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"60,0\",\"6471\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"d3\",\"59,0\",\"6477\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseout\",\"d3\",\"out\",\"6479\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseover\",\"c3\",\"in\",\"6533\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"41,48\",\"6533\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"41,47\",\"6534\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"40,47\",\"6534\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"39,47\",\"6535\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"38,46\",\"6537\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"37,46\",\"6539\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"36,45\",\"6541\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"35,44\",\"6543\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"34,44\",\"6545\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"33,43\",\"6546\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"32,43\",\"6548\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"31,42\",\"6549\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"30,41\",\"6551\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"29,41\",\"6552\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"28,40\",\"6553\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"27,40\",\"6554\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"26,40\",\"6556\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"25,38\",\"6557\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"24,38\",\"6559\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"23,37\",\"6560\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"22,37\",\"6561\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"21,36\",\"6562\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"20,35\",\"6564\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"19,35\",\"6565\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"18,34\",\"6566\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"17,33\",\"6567\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"16,33\",\"6568\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"15,33\",\"6569\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"14,32\",\"6570\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"13,31\",\"6571\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"12,30\",\"6572\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"10,30\",\"6573\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"10,29\",\"6574\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"9,28\",\"6575\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c3\",\"7,28\",\"6576\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseout\",\"c3\",\"out\",\"6586\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseover\",\"c2\",\"in\",\"6587\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c2\",\"99,19\",\"6588\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c2\",\"99,18\",\"6589\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c2\",\"97,18\",\"6589\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c2\",\"96,16\",\"6590\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c2\",\"95,15\",\"6591\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c2\",\"77,4\",\"6605\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c2\",\"76,3\",\"6607\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c2\",\"74,3\",\"6608\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c2\",\"73,1\",\"6608\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"c2\",\"70,0\",\"6610\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseout\",\"c2\",\"out\",\"6611\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mouseover\",\"b2\",\"in\",\"6618\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"59,49\",\"6618\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"58,48\",\"6619\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"57,48\",\"6620\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"55,46\",\"6621\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"43,40\",\"6630\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"41,39\",\"6631\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"41,38\",\"6633\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"39,38\",\"6633\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"38,36\",\"6634\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"36,35\",\"6635\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"35,35\",\"6636\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"34,34\",\"6637\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"32,33\",\"6641\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"30,32\",\"6641\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"28,31\",\"6641\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"28,30\",\"6642\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"26,30\",\"6643\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"25,29\",\"6644\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"23,28\",\"6645\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"22,27\",\"6646\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"21,27\",\"6647\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"20,26\",\"6648\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"18,25\",\"6649\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"17,25\",\"6650\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"15,24\",\"6651\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"15,23\",\"6652\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"14,23\",\"6653\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"13,22\",\"6654\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"12,21\",\"6655\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"11,21\",\"6656\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"10,21\",\"6657\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"8,20\",\"6658\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"7,19\",\"6660\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"6,18\",\"6661\","-1"
"9","v2","","2_4x4_2.php","Airvernel","91.65.180.138","","2014-10-06 13:17:06",""mousemove\",\"b2\",\"5,18\",\"6662\","-1"
