"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"38,5\",\"4885\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"41,5\",\"4891\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"44,5\",\"4898\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"47,5\",\"4906\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"52,5\",\"4915\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"57,5\",\"4923\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"63,7\",\"4930\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"71,8\",\"4938\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"80,10\",\"4946\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"88,11\",\"4954\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"97,12\",\"4963\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a3\",\"out\",\"4971\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a4\",\"in\",\"4971\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"0,14\",\"4974\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"11,14\",\"4976\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"21,17\",\"4988\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"40,18\",\"5001\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"51,19\",\"5009\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"62,19\",\"5017\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"75,20\",\"5025\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"86,21\",\"5032\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"98,23\",\"5040\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a4\",\"out\",\"5049\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"btn2\",\"Strategie 2\",\"5049\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"btn2\",\"Strategie 2\",\"5877\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a4\",\"in\",\"5885\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"84,18\",\"5885\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"64,17\",\"5893\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"18,14\",\"5910\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a4\",\"out\",\"5916\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a3\",\"in\",\"5923\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"84,14\",\"5925\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"67,14\",\"5931\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"38,14\",\"5947\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"21,14\",\"5955\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"6,14\",\"5962\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a3\",\"out\",\"5971\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a2\",\"in\",\"5972\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"95,16\",\"5973\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"78,16\",\"5979\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"60,17\",\"5985\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"45,17\",\"5996\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"29,17\",\"6001\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"14,17\",\"6009\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"0,18\",\"6016\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a2\",\"out\",\"6025\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a1\",\"in\",\"6025\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"95,18\",\"6027\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"86,19\",\"6033\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"79,20\",\"6047\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"76,20\",\"6049\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"71,21\",\"6057\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"69,22\",\"6064\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"67,23\",\"6071\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"66,23\",\"6078\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"64,23\",\"6087\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"63,23\",\"6103\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"62,23\",\"6111\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"61,23\",\"6137\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"59,23\",\"6143\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"58,23\",\"6157\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"55,23\",\"6165\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"53,23\",\"6175\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"50,23\",\"6181\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"46,23\",\"6189\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"40,22\",\"6197\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"33,22\",\"6205\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"26,22\",\"6213\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"20,22\",\"6220\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"13,21\",\"6227\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"7,21\",\"6235\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"3,21\",\"6243\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a1\",\"out\",\"6251\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a0\",\"in\",\"6267\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"97,21\",\"6267\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"91,21\",\"6283\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"88,21\",\"6291\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"85,21\",\"6298\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"82,21\",\"6307\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"80,20\",\"6312\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"77,20\",\"6320\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"74,20\",\"6329\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"73,20\",\"6337\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"72,20\",\"6353\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"71,20\",\"6361\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"69,20\",\"6377\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"68,20\",\"6393\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"67,20\",\"6407\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"66,20\",\"6415\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"65,20\",\"6422\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"65,19\",\"6431\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"66,19\",\"6939\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"67,19\",\"6946\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"67,20\",\"6963\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"68,20\",\"6979\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"70,20\",\"7291\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"73,20\",\"7298\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"78,21\",\"7306\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"82,22\",\"7312\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"88,23\",\"7321\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a0\",\"95,24\",\"7328\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a0\",\"out\",\"7337\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a1\",\"in\",\"7360\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"22,28\",\"7360\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"39,31\",\"7364\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"55,33\",\"7368\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a1\",\"73,36\",\"7376\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a1\",\"out\",\"7385\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a2\",\"in\",\"7393\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"19,40\",\"7395\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"46,44\",\"7399\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"72,45\",\"7406\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a2\",\"95,47\",\"7419\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a2\",\"out\",\"7423\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a3\",\"in\",\"7423\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"8,47\",\"7425\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"28,47\",\"7436\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"48,47\",\"7439\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"64,47\",\"7447\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"79,47\",\"7454\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a3\",\"93,47\",\"7462\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a3\",\"out\",\"7471\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a4\",\"in\",\"7490\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"21,47\",\"7490\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"32,48\",\"7494\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"41,48\",\"7500\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"51,49\",\"7509\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"61,49\",\"7516\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"69,49\",\"7525\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"76,49\",\"7532\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"81,50\",\"7540\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"86,50\",\"7548\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"90,50\",\"7556\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"93,50\",\"7564\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"97,50\",\"7570\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a4\",\"out\",\"7579\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"btn2\",\"Strategie 2\",\"8377\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"btn2\",\"Strategie 2\",\"8385\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"a4\",\"in\",\"8386\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"96,35\",\"8388\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"87,34\",\"8393\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"69,33\",\"8412\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"62,33\",\"8415\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"55,33\",\"8422\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"49,33\",\"8431\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"45,33\",\"8438\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"42,33\",\"8447\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"40,33\",\"8455\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"39,33\",\"8462\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"38,33\",\"8471\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"37,33\",\"8485\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"36,33\",\"8509\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"35,33\",\"8791\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"34,32\",\"8798\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"33,32\",\"8806\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"32,32\",\"8812\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"31,32\",\"8837\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"31,35\",\"8977\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"31,38\",\"8984\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"31,42\",\"8992\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"a4\",\"33,46\",\"9000\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"a4\",\"out\",\"9009\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"b4\",\"in\",\"9017\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"b4\",\"38,6\",\"9019\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"b4\",\"45,26\",\"9039\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"b4\",\"47,35\",\"9043\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"b4\",\"49,43\",\"9049\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"b4\",\"50,50\",\"9057\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"b4\",\"out\",\"9065\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"c4\",\"in\",\"9078\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"c4\",\"52,3\",\"9078\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"c4\",\"52,5\",\"9079\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"c4\",\"52,6\",\"9087\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"c4\",\"52,7\",\"9095\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"c4\",\"out\",\"9700\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"d4\",\"in\",\"9700\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"d4\",\"72,18\",\"9702\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"d4\",\"76,31\",\"9706\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"d4\",\"78,45\",\"9712\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseout\",\"d4\",\"out\",\"9726\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mouseover\",\"e4\",\"in\",\"9729\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"e4\",\"80,5\",\"9731\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"e4\",\"80,9\",\"9734\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"e4\",\"80,12\",\"9745\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"e4\",\"80,10\",\"9807\","-1"
"416","v2","","1_5x5_2.php","Clara0803","134.76.38.136","","2014-10-07 14:01:14",""mousemove\",\"e4\",\"80,9\",\"9814\","-1"
