"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"99,31\",\"2592\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mouseover\",\"e3\",\"in\",\"2592\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"96,31\",\"2592\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"94,31\",\"2602\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"91,31\",\"2612\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"89,31\",\"2622\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"88,31\",\"2632\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"86,31\",\"2632\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"84,31\",\"2642\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"82,31\",\"2652\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"81,31\",\"2662\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"79,31\",\"2672\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"78,31\",\"2702\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"77,31\",\"2742\","-1"
"0","v2","","4_5x5_2.php","_pk_id.1.71f7=d7238de5762b0519.1412586966.1.141258","91.221.59.23","","2014-10-06 11:32:50",""mousemove\",\"e3\",\"76,31\",\"2822\","-1"
