"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseout\",\"b2\",\"out\",\"4174\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"22,48.279998779296875\",\"4197\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseover\",\"b2\",\"\",\"4198\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseover\",\"a2\",\"0 ; 124\",\"4199\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"25,45.279998779296875\",\"4207\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"27,41.279998779296875\",\"4218\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"30,38.279998779296875\",\"4228\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"31,36.279998779296875\",\"4239\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"34,35.279998779296875\",\"4251\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"35,34.279998779296875\",\"4261\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"36,34.279998779296875\",\"4272\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"37,34.279998779296875\",\"4294\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"38,34.279998779296875\",\"4305\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"39,33.279998779296875\",\"4327\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"40,33.279998779296875\",\"4382\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"41,33.279998779296875\",\"4404\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"43,33.279998779296875\",\"4415\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"45,33.279998779296875\",\"4436\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"46,33.279998779296875\",\"4448\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"50,33.279998779296875\",\"4458\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"53,33.279998779296875\",\"4468\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"57,33.279998779296875\",\"4677\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"64,33.279998779296875\",\"4688\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"72,33.279998779296875\",\"4699\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"82,33.279998779296875\",\"4710\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a2\",\"93,33.279998779296875\",\"4721\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseout\",\"a2\",\"out\",\"4734\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"2,33.279998779296875\",\"4743\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseover\",\"a2\",\"\",\"4746\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseover\",\"a3\",\"62 ; 62\",\"4746\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"6,33.279998779296875\",\"4757\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"11,33.279998779296875\",\"4765\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"14,33.279998779296875\",\"4776\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"16,33.279998779296875\",\"4787\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"20,33.279998779296875\",\"4798\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"23,33.279998779296875\",\"4808\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"25,33.279998779296875\",\"4820\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"26,33.279998779296875\",\"4852\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"27,33.279998779296875\",\"5027\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"29,33.279998779296875\",\"5038\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"31,33.279998779296875\",\"5050\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"33,33.279998779296875\",\"5060\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"38,33.279998779296875\",\"5071\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"47,33.279998779296875\",\"5082\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"59,33.279998779296875\",\"5093\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"74,33.279998779296875\",\"5106\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a3\",\"86,33.279998779296875\",\"5115\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mouseout\",\"a3\",\"out\",\"5127\","-1"
"1433","v3","","1_5x5_2_T.php","Luke","87.78.213.119","btn3","2014-11-02 15:40:06",""mousemove\",\"a4\",\"11,32.279998779296875\",\"5139\","-1"
