"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseout\",\"a1\",\"out\",\"4075\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"98,0.2800000011920929\",\"4084\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseover\",\"a1\",\"\",\"4087\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseover\",\"b0\",\"312 ; 104\",\"4088\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"89,1.2799999713897705\",\"4098\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"77,1.2799999713897705\",\"4105\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"67,1.2799999713897705\",\"4116\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"58,1.2799999713897705\",\"4126\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseout\",\"b0\",\"out\",\"4138\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"51,2.2799999713897705\",\"4524\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseover\",\"b0\",\"\",\"4525\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"53,2.2799999713897705\",\"4531\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"54,2.2799999713897705\",\"4553\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"56,2.2799999713897705\",\"4586\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"60,3.2799999713897705\",\"4598\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"65,3.2799999713897705\",\"4608\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"69,4.279999732971191\",\"4619\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"74,5.279999732971191\",\"4629\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"78,5.279999732971191\",\"4640\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"83,6.279999732971191\",\"4652\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"89,8.279999732971191\",\"4662\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b0\",\"96,9.279999732971191\",\"4674\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseout\",\"b0\",\"out\",\"4686\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b1\",\"0,11.279999732971191\",\"4687\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mouseover\",\"b1\",\"0 ; 0\",\"4689\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b1\",\"8,13.279999732971191\",\"4695\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b1\",\"12,14.279999732971191\",\"4707\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b1\",\"16,15.279999732971191\",\"4717\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b1\",\"17,15.279999732971191\",\"4728\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b1\",\"18,15.279999732971191\",\"4881\","-1"
"1428","v3","","4_3x3_2_T.php","Luke","87.78.213.119","btn2","2014-11-02 15:38:04",""mousemove\",\"b1\",\"19,15.279999732971191\",\"4947\","-1"
