"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"6,19\",\"1968\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"7,19\",\"1977\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"7,18\",\"1984\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"9,18\",\"1992\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"12,17\",\"2001\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"15,17\",\"2008\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"18,16\",\"2017\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"21,15\",\"2024\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"25,14\",\"2033\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"29,14\",\"2041\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"33,13\",\"2049\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"36,13\",\"2057\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"37,13\",\"2064\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"38,12\",\"2073\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"39,12\",\"2081\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"41,11\",\"2088\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"42,10\",\"2104\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"43,10\",\"2112\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"44,9\",\"2121\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"45,9\",\"2137\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"46,8\",\"2152\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"46,7\",\"2176\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"46,6\",\"2184\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"46,4\",\"2193\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"46,2\",\"2200\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b2\",\"45,0\",\"2209\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseout\",\"b2\",\"out\",\"2217\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"b2\",\"\",\"2233\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"a2\",\"0 ; 156\",\"2233\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"43,50\",\"2233\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"43,50\",\"2238\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"42,44\",\"2241\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"41,42\",\"2248\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"40,41\",\"2257\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"39,39\",\"2264\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"38,38\",\"2272\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"36,37\",\"2280\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"35,35\",\"2289\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"32,33\",\"2296\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"28,30\",\"2305\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"25,28\",\"2313\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"20,27\",\"2320\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"11,23\",\"2328\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"6,23\",\"2336\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a2\",\"2,23\",\"2344\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseout\",\"a2\",\"out\",\"2352\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"a2\",\"\",\"2368\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"a1\",\"104 ; 312\",\"2369\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"99,22\",\"2369\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"99,22\",\"2371\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"97,22\",\"2376\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"94,22\",\"2384\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"92,22\",\"2393\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"89,22\",\"2401\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"87,22\",\"2409\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"82,23\",\"2417\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"80,23\",\"2425\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"78,24\",\"2440\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"77,24\",\"2457\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"76,24\",\"2464\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"75,24\",\"2473\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"74,24\",\"2481\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"71,24\",\"2488\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"69,25\",\"2497\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"62,26\",\"2505\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"59,27\",\"2513\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"56,27\",\"2520\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"53,28\",\"2529\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"51,28\",\"2537\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"48,28\",\"2545\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"45,28\",\"2553\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"42,29\",\"2560\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"39,29\",\"2569\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"37,29\",\"2576\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"35,29\",\"2585\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"31,30\",\"2592\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"29,30\",\"2601\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"27,30\",\"2608\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"24,31\",\"2616\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"21,31\",\"2624\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"18,31\",\"2632\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"14,31\",\"2641\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"11,31\",\"2649\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"8,32\",\"2657\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"6,32\",\"2664\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a1\",\"3,32\",\"2673\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseout\",\"a1\",\"out\",\"2681\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"a1\",\"\",\"2705\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"a0\",\"208 ; 208\",\"2705\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"99,33\",\"2705\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"99,33\",\"2707\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"96,34\",\"2713\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"94,34\",\"2721\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"90,35\",\"2728\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"87,35\",\"2736\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"85,35\",\"2745\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"83,35\",\"2752\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"80,36\",\"2760\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"79,36\",\"2769\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"78,36\",\"2776\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"78,37\",\"2784\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"77,37\",\"2792\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"76,37\",\"2800\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"75,37\",\"2808\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"73,38\",\"2817\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"71,38\",\"2824\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"70,39\",\"2833\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"68,39\",\"2840\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"64,42\",\"2848\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"63,43\",\"2857\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"62,44\",\"2864\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"62,45\",\"2880\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"62,46\",\"2888\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"62,48\",\"2896\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"a0\",\"62,49\",\"2913\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseout\",\"a0\",\"out\",\"2920\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"a0\",\"\",\"2937\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"b0\",\"312 ; 104\",\"2937\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"60,2\",\"2937\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"60,2\",\"2939\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"60,4\",\"2945\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"59,6\",\"2953\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"59,8\",\"2961\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"59,11\",\"2969\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"59,14\",\"2977\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"59,16\",\"2985\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"59,18\",\"2993\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"59,20\",\"3001\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"59,22\",\"3009\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"59,24\",\"3017\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"59,27\",\"3024\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"58,30\",\"3032\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"57,32\",\"3041\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"55,35\",\"3048\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"55,38\",\"3056\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"54,41\",\"3065\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"53,43\",\"3073\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"53,45\",\"3081\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"53,47\",\"3088\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"53,48\",\"3096\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"b0\",\"53,49\",\"3104\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseout\",\"b0\",\"out\",\"3113\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"b0\",\"\",\"3208\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"c1\",\"156 ; 0\",\"3208\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"0,0\",\"3208\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"0,0\",\"3211\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"7,2\",\"3216\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"14,3\",\"3224\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"19,4\",\"3233\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"25,4\",\"3240\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"29,5\",\"3248\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"32,5\",\"3257\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"35,5\",\"3265\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"38,5\",\"3273\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"41,5\",\"3281\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"50,6\",\"3289\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"56,6\",\"3296\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"63,7\",\"3305\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"71,8\",\"3313\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"80,9\",\"3321\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c1\",\"91,10\",\"3328\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseout\",\"c1\",\"out\",\"3337\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"c1\",\"\",\"3345\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"c2\",\"156 ; 156\",\"3345\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"8,12\",\"3345\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"8,12\",\"3348\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"17,13\",\"3352\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"25,14\",\"3360\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"40,14\",\"3369\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"47,15\",\"3377\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"51,15\",\"3385\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"54,15\",\"3393\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"55,15\",\"3408\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"56,15\",\"3416\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"58,15\",\"3424\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"59,15\",\"3433\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"62,15\",\"3441\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"65,15\",\"3448\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"69,15\",\"3456\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"72,15\",\"3464\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"80,16\",\"3473\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"82,17\",\"3480\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"85,18\",\"3488\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"86,18\",\"3496\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"88,18\",\"3544\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"89,18\",\"3553\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"91,18\",\"3561\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mousemove\",\"c2\",\"94,18\",\"3568\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseout\",\"c2\",\"out\",\"3576\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseover\",\"btn3\",\"Strategie 3\",\"3593\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""onclick\",\"btn3\",\"Strategie 3\",\"4066\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""mouseout\",\"btn3\",\"Strategie 3\",\"4344\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""fertig\",\"fertig\",\"fertig\",\"4657\","-1"
"513","","","4_3x3_2.php","","139.11.144.42","btn3","2014-10-07 08:30:00",""submit\",\"erwartung\",\"156\",\"7496\","-1"
"516","","","4_3x3_2.php","","178.15.58.162","btn3","2014-10-07 08:30:13",""onload\",\"body\",\"body\",\"70\","-1"
"516","","","4_3x3_2.php","","178.15.58.162","btn3","2014-10-07 08:30:13",""subject\",\"random\",\"0\",\"76\","-1"
